vertex,dist
1130,3342.789000
1131,3449.568000
1132,3782.116000
1133,3598.018000
1134,3524.419000
1135,3546.403000
1136,3728.065000
1137,3955.345000
1138,3389.476000
1139,3471.955000
1140,4004.119000
1141,3858.419000
1142,3646.655000
1143,3826.354000
1144,4047.268000
1145,3599.996000
1146,3459.602000
1147,4101.355000
1148,3999.543000
1149,4143.392000
1150,3663.597000
1151,3691.412000
1152,4191.166000
1153,3871.444000
1154,3640.398000
1155,3844.448000
1156,3649.151000
1157,4027.039000
1158,3775.147000
1159,3600.462000
1160,3569.588000
1161,3734.872000
1162,3916.091000
1163,3689.119000
1164,3648.080000
1165,3896.098000
1166,4093.157000
1167,3880.132000
1168,3820.780000
1169,3981.619000
1170,4037.389000
1171,3656.483000
1172,3781.173000
1173,3961.159000
1174,4157.383000
1175,4214.321000
1176,3939.365000
1177,3698.918000
1178,3753.430000
1179,3544.235000
1180,4101.512000
1181,3867.105000
1182,3701.994000
1183,3826.641000
1184,4343.740000
1185,4005.895000
1186,3942.358000
1187,4320.774000
1188,4058.095000
1189,3986.980000
1190,4268.630000
1191,3748.069000
1192,3911.856000
1193,3748.725000
1194,3872.029000
1195,3812.365000
1196,4003.204000
1197,3955.269000
1198,3799.367000
1199,4133.415000
1200,3796.076000
1201,3968.391000
1202,4442.336000
1203,3875.806000
1204,4067.405000
1205,3843.368000
1206,4003.015000
1207,4193.452000
1208,3939.831000
1209,4036.408000
1210,3889.285000
1211,4129.529000
1212,4255.153000
1213,4328.084000
1214,4006.594000
1215,5008.778000
1216,4163.879000
1217,4173.467000
1218,4863.412000
1219,4729.917000
1220,4982.829000
1221,4716.598000
1222,4584.395000
1223,4662.359000
1224,4550.725000
1225,4448.506000
1226,4376.892000
1227,4477.807000
1228,4590.228000
1229,5672.846000
1230,5653.350000
1231,5902.892000
1232,5989.256000
1233,5805.995000
1234,5884.192000
1235,3402.357000
1236,3073.353000
1237,4410.342000
1238,4467.663000
1239,4316.222000
1240,3797.748000
1241,4430.204000
1242,4681.753000
1243,4475.612000
1244,4385.037000
1245,3546.297000
1246,4434.606000
1247,3844.224000
1248,4480.514000
1249,3173.803000
1250,4215.303000
1251,4510.004000
1252,3575.128000
1253,3700.045000
1254,3893.673000
1255,3592.954000
1256,3373.658000
1257,3963.266000
1258,4754.614000
1259,3944.650000
1260,4024.900000
1261,4448.805000
1262,3410.178000
1263,3631.184000
1264,4086.615000
1265,3266.055000
1266,3768.520000
1267,4153.733000
1268,3662.476000
1269,3449.928000
1270,4825.749000
1271,4759.145000
1272,3337.882000
1273,4232.910000
1274,3882.077000
1275,4196.001000
1276,4322.222000
1277,3743.693000
1278,4577.028000
1279,4530.671000
1280,4484.599000
1281,4438.638000
1282,4394.645000
1283,4173.360000
1284,3546.636000
1285,4564.821000
1286,3476.003000
1287,4158.992000
1288,4316.033000
1289,4458.476000
1290,3448.366000
1291,4052.936000
1292,4233.447000
1293,4150.255000
1294,3975.597000
1295,4619.226000
1296,3812.004000
1297,4506.374000
1298,4368.980000
1299,3631.686000
1300,4024.528000
1301,3607.156000
1302,4294.942000
1303,4634.162000
1304,4392.243000
1305,3627.560000
1306,4212.498000
1307,4484.594000
1308,4495.273000
1309,4430.728000
1310,4708.496000
1311,4358.724000
1312,4275.379000
1313,4530.058000
1314,4765.178000
1315,4662.190000
1316,3636.804000
1317,4591.762000
1318,4568.594000
1319,4744.350000
1320,4575.797000
1321,4412.486000
1322,4492.215000
1323,3701.512000
1324,4295.417000
1325,3867.794000
1326,4473.295000
1327,4344.751000
1328,4613.824000
1329,4530.982000
1330,4404.355000
1331,4653.930000
1332,3704.664000
1333,4466.411000
1334,4643.417000
1335,4593.079000
1336,3716.581000
1337,4714.267000
1338,3771.610000
1339,3759.969000
1340,4691.462000
1341,4518.417000
1342,3788.106000
1343,5165.351000
1344,3589.452000
1345,3878.716000
1346,3655.706000
1347,4579.523000
1348,4724.804000
1349,4636.306000
1350,4691.017000
1351,4757.522000
1352,4270.533000
1353,3926.577000
1354,3816.977000
1355,3651.236000
1356,4334.655000
1357,4742.602000
1358,4518.113000
1359,4373.003000
1360,4577.691000
1361,3689.880000
1362,3868.405000
1363,4407.173000
1364,4468.138000
1365,3863.108000
1366,3905.913000
1367,3999.772000
1368,4356.470000
